WeekEnding,HSCP,SIMDQuintile,AdmissionType,AdmissionTypeQF,NumberAdmissions,Average20182019,PercentVariation
20200126,S37000033,1,All,d,23,40,-42.5
20200126,S37000033,2,All,d,73,69.5,5
20200126,S37000033,3,All,d,115,96,19.8
20200126,S37000033,4,All,d,141,157,-10.2
20200126,S37000033,5,All,d,84,95,-11.6
20200126,S37000034,1,All,d,1013,1089.5,-7
20200126,S37000034,2,All,d,295,299,-1.3
20200126,S37000034,3,All,d,220,190.5,15.5
20200126,S37000034,4,All,d,130,153,-15
20200126,S37000034,5,All,d,135,141.5,-4.6
20200126,S37000035,1,All,d,447,436.5,2.4
20200126,S37000035,2,All,d,324,325,-0.3
20200126,S37000035,3,All,d,138,150,-8
20200126,S37000035,4,All,d,132,142.5,-7.4
20200126,S37000035,5,All,d,58,76.5,-24.2
20200202,S37000001,1,All,d,67,75.5,-11.3
20200202,S37000001,2,All,d,140,153,-8.5
20200202,S37000001,3,All,d,92,76,21.1
20200202,S37000001,4,All,d,72,72.5,-0.7
20200202,S37000001,5,All,d,150,152.5,-1.6
20200202,S37000002,1,All,d,24,15.5,54.8
20200202,S37000002,2,All,d,66,73,-9.6
20200202,S37000002,3,All,d,137,128.5,6.6
20200202,S37000002,4,All,d,233,197,18.3
20200202,S37000002,5,All,d,139,139.5,-0.4
20200202,S37000003,1,All,d,29,28.5,1.8
20200202,S37000003,2,All,d,81,78.5,3.2
20200202,S37000003,3,All,d,103,99,4
20200202,S37000003,4,All,d,82,85,-3.5
20200202,S37000003,5,All,d,39,39,0
20200202,S37000004,1,All,d,29,28.5,1.8
20200202,S37000004,2,All,d,38,50,-24
20200202,S37000004,3,All,d,100,110,-9.1
20200202,S37000004,4,All,d,43,54.5,-21.1
20200202,S37000004,5,All,d,22,21.5,2.3
20200202,S37000005,1,All,d,97,131,-26
20200202,S37000005,2,All,d,81,107.5,-24.7
20200202,S37000005,3,All,d,67,86,-22.1
20200202,S37000005,4,All,d,85,151.5,-43.9
20200202,S37000005,5,All,d,75,99.5,-24.6
20200202,S37000006,1,All,d,48,52.5,-8.6
20200202,S37000006,2,All,d,159,148.5,7.1
20200202,S37000006,3,All,d,168,192.5,-12.7
20200202,S37000006,4,All,d,67,69,-2.9
20200202,S37000006,5,All,d,38,34.5,10.1
20200202,S37000007,1,All,d,197,215,-8.4
20200202,S37000007,2,All,d,74,88,-15.9
20200202,S37000007,3,All,d,55,47.5,15.8
20200202,S37000007,4,All,d,63,52,21.2
20200202,S37000007,5,All,d,66,62,6.5
20200202,S37000008,1,All,d,138,156,-11.5
20200202,S37000008,2,All,d,101,102.5,-1.5
20200202,S37000008,3,All,d,73,73,0
20200202,S37000008,4,All,d,48,50,-4
20200202,S37000008,5,All,d,21,27,-22.2
20200202,S37000009,1,All,d,18,16,12.5
20200202,S37000009,2,All,d,64,76,-15.8
20200202,S37000009,3,All,d,20,21.5,-7
20200202,S37000009,4,All,d,51,66.5,-23.3
20200202,S37000009,5,All,d,150,129,16.3
20200202,S37000010,1,All,d,23,17.5,31.4
20200202,S37000010,2,All,d,107,76,40.8
20200202,S37000010,3,All,d,51,62.5,-18.4
20200202,S37000010,4,All,d,55,37.5,46.7
20200202,S37000010,5,All,d,51,29.5,72.9
20200202,S37000011,1,All,d,24,21,14.3
20200202,S37000011,2,All,d,36,24.5,46.9
20200202,S37000011,3,All,d,18,21.5,-16.3
20200202,S37000011,4,All,d,48,47,2.1
20200202,S37000011,5,All,d,102,108.5,-6
20200202,S37000012,1,All,d,191,189.5,0.8
20200202,S37000012,2,All,d,209,193.5,8
20200202,S37000012,3,All,d,140,134,4.5
20200202,S37000012,4,All,d,158,165,-4.2
20200202,S37000012,5,All,d,401,356.5,12.5
20200202,S37000013,1,All,d,118,189.5,-37.7
20200202,S37000013,2,All,d,134,208.5,-35.7
20200202,S37000013,3,All,d,108,191.5,-43.6
20200202,S37000013,4,All,d,66,124,-46.8
20200202,S37000013,5,All,d,63,81,-22.2
20200202,S37000016,1,All,d,98,95,3.2
20200202,S37000016,2,All,d,137,137.5,-0.4
20200202,S37000016,3,All,d,236,257,-8.2
20200202,S37000016,4,All,d,181,190.5,-5
20200202,S37000016,5,All,d,48,47.5,1.1
20200202,S37000017,1,All,d,122,140,-12.9
20200202,S37000017,2,All,d,28,25,12
20200202,S37000017,3,All,d,33,30.5,8.2
20200202,S37000017,4,All,d,20,32.5,-38.5
20200202,S37000017,5,All,d,25,29,-13.8
20200202,S37000018,1,All,d,23,24,-4.2
20200202,S37000018,2,All,d,107,93.5,14.4
20200202,S37000018,3,All,d,61,47,29.8
20200202,S37000018,4,All,d,46,30.5,50.8
20200202,S37000018,5,All,d,29,17.5,65.7
20200202,S37000019,1,All,d,14,9,55.6
20200202,S37000019,2,All,d,39,38,2.6
20200202,S37000019,3,All,d,84,75,12
20200202,S37000019,4,All,d,71,78,-9
20200202,S37000019,5,All,d,20,25.5,-21.6
20200202,S37000020,1,All,d,204,224,-8.9
20200202,S37000020,2,All,d,76,86,-11.6
20200202,S37000020,3,All,d,54,64,-15.6
20200202,S37000020,4,All,d,54,40.5,33.3
20200202,S37000020,5,All,d,35,38,-7.9
20200202,S37000022,2,All,d,9,7.5,20
20200202,S37000022,3,All,d,16,10.5,52.4
20200202,S37000022,4,All,d,27,34,-20.6
20200202,S37000024,1,All,d,157,155,1.3
20200202,S37000024,2,All,d,134,146.5,-8.5
20200202,S37000024,3,All,d,93,87.5,6.3
20200202,S37000024,4,All,d,65,54,20.4
20200202,S37000024,5,All,d,75,91,-17.6
20200202,S37000025,1,All,d,28,23.5,19.1
20200202,S37000025,2,All,d,54,71,-23.9
20200202,S37000025,3,All,d,125,108.5,15.2
20200202,S37000025,4,All,d,90,86,4.7
20200202,S37000025,5,All,d,23,16,43.8
20200202,S37000026,2,All,d,7,1.5,366.7
20200202,S37000026,3,All,d,18,26.5,-32.1
20200202,S37000026,4,All,d,21,26.5,-20.8
20200202,S37000027,1,All,d,87,87,0
20200202,S37000027,2,All,d,94,98,-4.1
20200202,S37000027,3,All,d,61,83,-26.5
20200202,S37000027,4,All,d,55,40,37.5
20200202,S37000027,5,All,d,59,74,-20.3
20200202,S37000028,1,All,d,262,249.5,5
20200202,S37000028,2,All,d,240,256,-6.2
20200202,S37000028,3,All,d,192,207.5,-7.5
20200202,S37000028,4,All,d,152,146.5,3.8
20200202,S37000028,5,All,d,113,118.5,-4.6
20200202,S37000029,1,All,d,154,127,21.3
20200202,S37000029,2,All,d,74,86,-14
20200202,S37000029,3,All,d,36,41.5,-13.3
20200202,S37000029,4,All,d,19,23.5,-19.1
20200202,S37000029,5,All,d,16,15.5,3.2
20200202,S37000030,1,All,d,94,102,-7.8
20200202,S37000030,2,All,d,185,161.5,14.6
20200202,S37000030,3,All,d,105,110.5,-5
20200202,S37000030,4,All,d,97,87.5,10.9
20200202,S37000030,5,All,d,54,61,-11.5
20200202,S37000031,2,All,d,16,19,-15.8
20200202,S37000031,3,All,d,85,89,-4.5
20200202,S37000032,1,All,d,258,277.5,-7
20200202,S37000032,2,All,d,263,272,-3.3
20200202,S37000032,3,All,d,217,229,-5.2
20200202,S37000032,4,All,d,206,184.5,11.7
20200202,S37000032,5,All,d,167,153,9.2
20200202,S37000033,1,All,d,39,22.5,73.3
20200202,S37000033,2,All,d,73,60.5,20.7
20200202,S37000033,3,All,d,101,85.5,18.1
20200202,S37000033,4,All,d,141,147,-4.1
20200202,S37000033,5,All,d,74,83.5,-11.4
20200202,S37000034,1,All,d,1040,1048.5,-0.8
20200202,S37000034,2,All,d,344,326,5.5
20200202,S37000034,3,All,d,163,197,-17.3
20200202,S37000034,4,All,d,178,153.5,16
20200202,S37000034,5,All,d,131,127.5,2.7
20200202,S37000035,1,All,d,457,448.5,1.9
20200202,S37000035,2,All,d,342,332.5,2.9
20200202,S37000035,3,All,d,168,170,-1.2
20200202,S37000035,4,All,d,141,139.5,1.1
20200202,S37000035,5,All,d,69,77.5,-11
20200209,S37000001,1,All,d,68,82,-17.1
20200209,S37000001,2,All,d,133,143,-7
20200209,S37000001,3,All,d,91,89,2.2
20200209,S37000001,4,All,d,65,72.5,-10.3
20200209,S37000001,5,All,d,153,144.5,5.9
20200209,S37000002,1,All,d,17,16.5,3
20200209,S37000002,2,All,d,70,83,-15.7
20200209,S37000002,3,All,d,142,145.5,-2.4
20200209,S37000002,4,All,d,213,214.5,-0.7
20200209,S37000002,5,All,d,144,129.5,11.2
20200209,S37000003,1,All,d,27,29.5,-8.5
20200209,S37000003,2,All,d,77,83,-7.2
20200209,S37000003,3,All,d,104,90.5,14.9
20200209,S37000003,4,All,d,81,92.5,-12.4
20200209,S37000003,5,All,d,32,37.5,-14.7
20200209,S37000004,1,All,d,27,36.5,-26
20200209,S37000004,2,All,d,56,43,30.2
20200209,S37000004,3,All,d,92,110.5,-16.7
20200209,S37000004,4,All,d,50,54.5,-8.3
20200209,S37000004,5,All,d,22,22,0
20200209,S37000005,1,All,d,98,135,-27.4
20200209,S37000005,2,All,d,79,112.5,-29.8
20200209,S37000005,3,All,d,55,101.5,-45.8
20200209,S37000005,4,All,d,70,124.5,-43.8
20200209,S37000005,5,All,d,68,96.5,-29.5
20200209,S37000006,1,All,d,43,58,-25.9
20200209,S37000006,2,All,d,121,135,-10.4
20200209,S37000006,3,All,d,157,198.5,-20.9
20200209,S37000006,4,All,d,70,72.5,-3.4
20200209,S37000006,5,All,d,40,36.5,9.6
20200209,S37000007,1,All,d,208,202,3
20200209,S37000007,2,All,d,99,106,-6.6
20200209,S37000007,3,All,d,50,43,16.3
20200209,S37000007,4,All,d,55,62,-11.3
20200209,S37000007,5,All,d,49,73.5,-33.3
20200209,S37000008,1,All,d,125,150.5,-16.9
20200209,S37000008,2,All,d,95,111,-14.4
20200209,S37000008,3,All,d,62,67.5,-8.1
20200209,S37000008,4,All,d,49,52.5,-6.7
20200209,S37000008,5,All,d,28,29.5,-5.1
20200209,S37000009,1,All,d,21,16.5,27.3
20200209,S37000009,2,All,d,56,59,-5.1
20200209,S37000009,3,All,d,21,22,-4.5
20200209,S37000009,4,All,d,63,61,3.3
20200209,S37000009,5,All,d,122,130.5,-6.5
20200209,S37000010,1,All,d,23,24,-4.2
20200209,S37000010,2,All,d,81,89.5,-9.5
20200209,S37000010,3,All,d,54,58.5,-7.7
20200209,S37000010,4,All,d,44,42.5,3.5
20200209,S37000010,5,All,d,31,27.5,12.7
20200209,S37000011,1,All,d,18,22,-18.2
20200209,S37000011,2,All,d,34,32.5,4.6
20200209,S37000011,3,All,d,19,22.5,-15.6
20200209,S37000011,4,All,d,50,52.5,-4.8
20200209,S37000011,5,All,d,108,109.5,-1.4
20200209,S37000012,1,All,d,203,180,12.8
20200209,S37000012,2,All,d,227,181.5,25.1
20200209,S37000012,3,All,d,136,133.5,1.9
20200209,S37000012,4,All,d,170,160.5,5.9
20200209,S37000012,5,All,d,354,376,-5.9
20200209,S37000013,1,All,d,103,174,-40.8
20200209,S37000013,2,All,d,120,231,-48.1
20200209,S37000013,3,All,d,106,186.5,-43.2
20200209,S37000013,4,All,d,59,111,-46.8
20200209,S37000013,5,All,d,57,98,-41.8
20200209,S37000016,1,All,d,94,83,13.3
20200209,S37000016,2,All,d,142,141,0.7
20200209,S37000016,3,All,d,230,239.5,-4
20200209,S37000016,4,All,d,204,202.5,0.7
20200209,S37000016,5,All,d,40,36,11.1
20200209,S37000017,1,All,d,121,139,-12.9
20200209,S37000017,2,All,d,30,31,-3.2
20200209,S37000017,3,All,d,35,30.5,14.8
20200209,S37000017,4,All,d,25,27.5,-9.1
20200209,S37000017,5,All,d,27,29.5,-8.5
20200209,S37000018,1,All,d,23,31.5,-27
20200209,S37000018,2,All,d,104,98,6.1
20200209,S37000018,3,All,d,64,54.5,17.4
20200209,S37000018,4,All,d,38,37,2.7
20200209,S37000018,5,All,d,24,20,20
20200209,S37000019,1,All,d,5,6.5,-23.1
20200209,S37000019,2,All,d,45,39,15.4
20200209,S37000019,3,All,d,96,68,41.2
20200209,S37000019,4,All,d,79,87,-9.2
20200209,S37000019,5,All,d,22,25.5,-13.7
20200209,S37000020,1,All,d,176,217.5,-19.1
20200209,S37000020,2,All,d,88,85.5,2.9
20200209,S37000020,3,All,d,61,58.5,4.3
20200209,S37000020,4,All,d,39,54,-27.8
20200209,S37000020,5,All,d,25,29,-13.8
20200209,S37000022,2,All,d,7,9.5,-26.3
20200209,S37000022,3,All,d,13,9.5,36.8
20200209,S37000022,4,All,d,32,31.5,1.6
20200209,S37000024,1,All,d,159,173.5,-8.4
20200209,S37000024,2,All,d,117,126.5,-7.5
20200209,S37000024,3,All,d,83,87.5,-5.1
20200209,S37000024,4,All,d,62,56.5,9.7
20200209,S37000024,5,All,d,73,75.5,-3.3
20200209,S37000025,1,All,d,27,25,8
20200209,S37000025,2,All,d,66,73,-9.6
20200209,S37000025,3,All,d,127,152,-16.4
20200209,S37000025,4,All,d,89,80,11.2
20200209,S37000025,5,All,d,17,24.5,-30.6
20200209,S37000026,2,All,d,6,4,50
20200209,S37000026,3,All,d,18,22.5,-20
20200209,S37000026,4,All,d,33,32.5,1.5
20200209,S37000027,1,All,d,84,82.5,1.8
20200209,S37000027,2,All,d,95,108,-12
20200209,S37000027,3,All,d,62,77,-19.5
20200209,S37000027,4,All,d,54,56,-3.6
20200209,S37000027,5,All,d,63,74,-14.9
20200209,S37000028,1,All,d,227,257,-11.7
20200209,S37000028,2,All,d,197,265,-25.7
20200209,S37000028,3,All,d,190,209.5,-9.3
20200209,S37000028,4,All,d,157,150.5,4.3
20200209,S37000028,5,All,d,133,121,9.9
20200209,S37000029,1,All,d,131,130,0.8
20200209,S37000029,2,All,d,81,77.5,4.5
20200209,S37000029,3,All,d,45,42,7.1
20200209,S37000029,4,All,d,21,22,-4.5
20200209,S37000029,5,All,d,9,9,0
20200209,S37000030,1,All,d,120,118,1.7
20200209,S37000030,2,All,d,169,147.5,14.6
20200209,S37000030,3,All,d,132,91.5,44.3
20200209,S37000030,4,All,d,85,78,9
20200209,S37000030,5,All,d,67,52.5,27.6
20200209,S37000031,2,All,d,13,19,-31.6
20200209,S37000031,3,All,d,73,78,-6.4
20200209,S37000032,1,All,d,291,285,2.1
20200209,S37000032,2,All,d,295,272.5,8.3
20200209,S37000032,3,All,d,209,237,-11.8
20200209,S37000032,4,All,d,203,203.5,-0.2
20200209,S37000032,5,All,d,162,172,-5.8
20200209,S37000033,1,All,d,30,29,3.4
20200209,S37000033,2,All,d,55,53.5,2.8
20200209,S37000033,3,All,d,109,91.5,19.1
20200209,S37000033,4,All,d,123,148,-16.9
20200209,S37000033,5,All,d,101,86,17.4
20200209,S37000034,1,All,d,1064,1010,5.3
20200209,S37000034,2,All,d,313,315,-0.6
20200209,S37000034,3,All,d,177,195.5,-9.5
20200209,S37000034,4,All,d,154,161,-4.3
20200209,S37000034,5,All,d,126,122,3.3
20200209,S37000035,1,All,d,449,465,-3.4
20200209,S37000035,2,All,d,299,320.5,-6.7
20200209,S37000035,3,All,d,140,175.5,-20.2
20200209,S37000035,4,All,d,104,136.5,-23.8
20200209,S37000035,5,All,d,73,71.5,2.1
20200216,S37000001,1,All,d,68,82.5,-17.6
20200216,S37000001,2,All,d,126,152,-17.1
20200216,S37000001,3,All,d,77,78,-1.3
20200216,S37000001,4,All,d,88,80,10
20200216,S37000001,5,All,d,160,156,2.6
20200216,S37000002,1,All,d,25,19,31.6
20200216,S37000002,2,All,d,79,67.5,17
20200216,S37000002,3,All,d,140,135,3.7
20200216,S37000002,4,All,d,249,213.5,16.6
20200216,S37000002,5,All,d,139,123.5,12.6
20200216,S37000003,1,All,d,24,25,-4
20200216,S37000003,2,All,d,66,79.5,-17
20200216,S37000003,3,All,d,72,84.5,-14.8
20200216,S37000003,4,All,d,77,75.5,2
20200216,S37000003,5,All,d,31,39.5,-21.5
20200216,S37000004,1,All,d,31,35.5,-12.7
20200216,S37000004,2,All,d,38,44.5,-14.6
20200216,S37000004,3,All,d,95,115.5,-17.7
20200216,S37000004,4,All,d,50,57.5,-13
20200216,S37000004,5,All,d,27,21.5,25.6
20200216,S37000005,1,All,d,93,144.5,-35.6
20200216,S37000005,2,All,d,91,123,-26
20200216,S37000005,3,All,d,59,92.5,-36.2
20200216,S37000005,4,All,d,83,127.5,-34.9
20200216,S37000005,5,All,d,71,98.5,-27.9
20200216,S37000006,1,All,d,51,56,-8.9
20200216,S37000006,2,All,d,147,135.5,8.5
20200216,S37000006,3,All,d,197,185,6.5
20200216,S37000006,4,All,d,77,75.5,2
20200216,S37000006,5,All,d,37,38,-2.6
20200216,S37000007,1,All,d,203,217.5,-6.7
20200216,S37000007,2,All,d,88,90.5,-2.8
20200216,S37000007,3,All,d,40,47,-14.9
20200216,S37000007,4,All,d,56,67.5,-17
20200216,S37000007,5,All,d,51,61.5,-17.1
20200216,S37000008,1,All,d,135,158.5,-14.8
20200216,S37000008,2,All,d,108,97.5,10.8
20200216,S37000008,3,All,d,58,53,9.4
20200216,S37000008,4,All,d,37,45,-17.8
20200216,S37000008,5,All,d,25,33,-24.2
20200216,S37000009,1,All,d,16,10.5,52.4
20200216,S37000009,2,All,d,73,66,10.6
20200216,S37000009,3,All,d,24,21.5,11.6
20200216,S37000009,4,All,d,63,64,-1.6
20200216,S37000009,5,All,d,135,114,18.4
20200216,S37000010,1,All,d,15,24.5,-38.8
20200216,S37000010,2,All,d,71,78.5,-9.6
20200216,S37000010,3,All,d,60,59.5,0.8
20200216,S37000010,4,All,d,52,38,36.8
20200216,S37000010,5,All,d,37,42,-11.9
20200216,S37000011,1,All,d,22,19,15.8
20200216,S37000011,2,All,d,28,26,7.7
20200216,S37000011,3,All,d,17,26.5,-35.8
20200216,S37000011,4,All,d,46,46,0
20200216,S37000011,5,All,d,115,104,10.6
20200216,S37000012,1,All,d,172,172.5,-0.3
20200216,S37000012,2,All,d,162,168.5,-3.9
20200216,S37000012,3,All,d,122,135,-9.6
20200216,S37000012,4,All,d,197,183,7.7
20200216,S37000012,5,All,d,357,333.5,7
20200216,S37000013,1,All,d,103,160.5,-35.8
20200216,S37000013,2,All,d,137,215,-36.3
20200216,S37000013,3,All,d,126,217.5,-42.1
20200216,S37000013,4,All,d,72,105.5,-31.8
20200216,S37000013,5,All,d,56,84,-33.3
20200216,S37000016,1,All,d,75,84,-10.7
20200216,S37000016,2,All,d,158,144.5,9.3
20200216,S37000016,3,All,d,238,223,6.7
20200216,S37000016,4,All,d,196,174.5,12.3
20200216,S37000016,5,All,d,41,52,-21.2
20200216,S37000017,1,All,d,115,145,-20.7
20200216,S37000017,2,All,d,23,32.5,-29.2
20200216,S37000017,3,All,d,32,33.5,-4.5
20200216,S37000017,4,All,d,38,28,35.7
20200216,S37000017,5,All,d,32,30,6.7
20200216,S37000018,1,All,d,20,30,-33.3
20200216,S37000018,2,All,d,103,78.5,31.2
20200216,S37000018,3,All,d,62,48.5,27.8
20200216,S37000018,4,All,d,57,37,54.1
20200216,S37000018,5,All,d,21,20,5
20200216,S37000019,1,All,d,8,10.5,-23.8
20200216,S37000019,2,All,d,41,41.5,-1.2
20200216,S37000019,3,All,d,76,74.5,2
20200216,S37000019,4,All,d,78,83,-6
20200216,S37000019,5,All,d,31,19,63.2
20200216,S37000020,1,All,d,216,218.5,-1.1
20200216,S37000020,2,All,d,69,81,-14.8
20200216,S37000020,3,All,d,59,58,1.7
20200216,S37000020,4,All,d,41,58,-29.3
20200216,S37000020,5,All,d,30,23,30.4
20200216,S37000022,2,All,d,10,9,11.1
20200216,S37000022,3,All,d,8,10,-20
20200216,S37000022,4,All,d,26,33.5,-22.4
20200216,S37000024,1,All,d,156,149,4.7
20200216,S37000024,2,All,d,136,129,5.4
20200216,S37000024,3,All,d,93,83,12
20200216,S37000024,4,All,d,49,62.5,-21.6
20200216,S37000024,5,All,d,82,70.5,16.3
20200216,S37000025,1,All,d,20,26.5,-24.5
20200216,S37000025,2,All,d,50,54.5,-8.3
20200216,S37000025,3,All,d,124,128,-3.1
20200216,S37000025,4,All,d,83,73,13.7
20200216,S37000025,5,All,d,24,20.5,17.1
20200216,S37000026,2,All,d,5,5.5,-9.1
20200216,S37000026,3,All,d,24,20.5,17.1
20200216,S37000026,4,All,d,33,28.5,15.8
20200216,S37000027,1,All,d,73,96,-24
20200216,S37000027,2,All,d,94,99.5,-5.5
20200216,S37000027,3,All,d,59,76,-22.4
20200216,S37000027,4,All,d,49,43.5,12.6
20200216,S37000027,5,All,d,63,72.5,-13.1
20200216,S37000028,1,All,d,211,243.5,-13.3
20200216,S37000028,2,All,d,214,276.5,-22.6
20200216,S37000028,3,All,d,191,198,-3.5
20200216,S37000028,4,All,d,129,136.5,-5.5
20200216,S37000028,5,All,d,125,150,-16.7
20200216,S37000029,1,All,d,133,143.5,-7.3
20200216,S37000029,2,All,d,105,85.5,22.8
20200216,S37000029,3,All,d,40,49,-18.4
20200216,S37000029,4,All,d,23,18,27.8
20200216,S37000029,5,All,d,12,12.5,-4
20200216,S37000030,1,All,d,108,105.5,2.4
20200216,S37000030,2,All,d,170,163.5,4
20200216,S37000030,3,All,d,100,75.5,32.5
20200216,S37000030,4,All,d,73,69.5,5
20200216,S37000030,5,All,d,60,53.5,12.1
20200216,S37000031,2,All,d,15,22,-31.8
20200216,S37000031,3,All,d,78,91,-14.3
20200216,S37000032,1,All,d,278,300.5,-7.5
20200216,S37000032,2,All,d,271,285,-4.9
20200216,S37000032,3,All,d,216,233,-7.3
20200216,S37000032,4,All,d,183,198.5,-7.8
20200216,S37000032,5,All,d,127,166,-23.5
20200216,S37000033,1,All,d,27,26.5,1.9
20200216,S37000033,2,All,d,67,63.5,5.5
20200216,S37000033,3,All,d,98,87.5,12
20200216,S37000033,4,All,d,163,137.5,18.5
20200216,S37000033,5,All,d,87,77,13
20200216,S37000034,1,All,d,1017,1081,-5.9
20200216,S37000034,2,All,d,285,297,-4
20200216,S37000034,3,All,d,170,184.5,-7.9
20200216,S37000034,4,All,d,132,154.5,-14.6
20200216,S37000034,5,All,d,128,118.5,8
20200216,S37000035,1,All,d,431,439.5,-1.9
20200216,S37000035,2,All,d,298,327.5,-9
20200216,S37000035,3,All,d,142,151,-6
20200216,S37000035,4,All,d,138,122,13.1
20200216,S37000035,5,All,d,70,74.5,-6
20200223,S37000001,1,All,d,63,86,-26.7
20200223,S37000001,2,All,d,129,155,-16.8
20200223,S37000001,3,All,d,76,91.5,-16.9
20200223,S37000001,4,All,d,70,70,0
20200223,S37000001,5,All,d,142,154.5,-8.1
20200223,S37000002,1,All,d,21,15,40
20200223,S37000002,2,All,d,49,74.5,-34.2
20200223,S37000002,3,All,d,144,119.5,20.5
20200223,S37000002,4,All,d,209,204,2.5
20200223,S37000002,5,All,d,160,125,28
20200223,S37000003,1,All,d,22,26.5,-17
20200223,S37000003,2,All,d,82,78,5.1
20200223,S37000003,3,All,d,94,82.5,13.9
20200223,S37000003,4,All,d,92,78,17.9
20200223,S37000003,5,All,d,34,39,-12.8
20200223,S37000004,1,All,d,35,31,12.9
20200223,S37000004,2,All,d,52,50,4
20200223,S37000004,3,All,d,113,115.5,-2.2
20200223,S37000004,4,All,d,36,47,-23.4
20200223,S37000004,5,All,d,23,18,27.8
20200223,S37000005,1,All,d,84,145.5,-42.3
20200223,S37000005,2,All,d,89,122,-27
20200223,S37000005,3,All,d,75,96,-21.9
20200223,S37000005,4,All,d,78,115.5,-32.5
20200223,S37000005,5,All,d,67,86.5,-22.5
20200223,S37000006,1,All,d,43,53.5,-19.6
20200223,S37000006,2,All,d,133,140,-5
20200223,S37000006,3,All,d,178,192.5,-7.5
20200223,S37000006,4,All,d,92,59,55.9
20200223,S37000006,5,All,d,29,31.5,-7.9
20200223,S37000007,1,All,d,193,192.5,0.3
20200223,S37000007,2,All,d,102,100.5,1.5
20200223,S37000007,3,All,d,42,37.5,12
20200223,S37000007,4,All,d,54,58.5,-7.7
20200223,S37000007,5,All,d,52,60,-13.3
20200223,S37000008,1,All,d,162,151,7.3
20200223,S37000008,2,All,d,86,106.5,-19.2
20200223,S37000008,3,All,d,53,67.5,-21.5
20200223,S37000008,4,All,d,34,50,-32
20200223,S37000008,5,All,d,29,28.5,1.8
20200223,S37000009,1,All,d,10,19,-47.4
20200223,S37000009,2,All,d,68,64,6.2
20200223,S37000009,3,All,d,30,24,25
20200223,S37000009,4,All,d,75,69,8.7
20200223,S37000009,5,All,d,135,134.5,0.4
20200223,S37000010,1,All,d,16,17,-5.9
20200223,S37000010,2,All,d,98,84,16.7
20200223,S37000010,3,All,d,61,48,27.1
20200223,S37000010,4,All,d,58,44.5,30.3
20200223,S37000010,5,All,d,39,44,-11.4
20200223,S37000011,1,All,d,31,15.5,100
20200223,S37000011,2,All,d,28,25,12
20200223,S37000011,3,All,d,29,22.5,28.9
20200223,S37000011,4,All,d,56,44,27.3
20200223,S37000011,5,All,d,93,95.5,-2.6
20200223,S37000012,1,All,d,196,185,5.9
20200223,S37000012,2,All,d,206,187,10.2
20200223,S37000012,3,All,d,125,138.5,-9.7
20200223,S37000012,4,All,d,209,157,33.1
20200223,S37000012,5,All,d,376,353,6.5
20200223,S37000013,1,All,d,91,180.5,-49.6
20200223,S37000013,2,All,d,103,236.5,-56.4
20200223,S37000013,3,All,d,114,186.5,-38.9
20200223,S37000013,4,All,d,69,140.5,-50.9
20200223,S37000013,5,All,d,47,89,-47.2
20200223,S37000016,1,All,d,79,82,-3.7
20200223,S37000016,2,All,d,170,148,14.9
20200223,S37000016,3,All,d,240,240.5,-0.2
20200223,S37000016,4,All,d,185,185,0
20200223,S37000016,5,All,d,43,44,-2.3
20200223,S37000017,1,All,d,129,140.5,-8.2
20200223,S37000017,2,All,d,38,35.5,7
20200223,S37000017,3,All,d,31,23,34.8
20200223,S37000017,4,All,d,28,31,-9.7
20200223,S37000017,5,All,d,23,31.5,-27
20200223,S37000018,1,All,d,24,20,20
20200223,S37000018,2,All,d,82,89.5,-8.4
20200223,S37000018,3,All,d,59,51.5,14.6
20200223,S37000018,4,All,d,33,38,-13.2
20200223,S37000018,5,All,d,29,22.5,28.9
20200223,S37000019,1,All,d,15,8,87.5
20200223,S37000019,2,All,d,51,37,37.8
20200223,S37000019,3,All,d,84,82,2.4
20200223,S37000019,4,All,d,71,73,-2.7
20200223,S37000019,5,All,d,22,20,10
20200223,S37000020,1,All,d,222,226,-1.8
20200223,S37000020,2,All,d,98,97.5,0.5
20200223,S37000020,3,All,d,57,67.5,-15.6
20200223,S37000020,4,All,d,42,60.5,-30.6
20200223,S37000020,5,All,d,27,36.5,-26
20200223,S37000022,2,All,d,14,13,7.7
20200223,S37000022,3,All,d,10,10.5,-4.8
20200223,S37000022,4,All,d,42,27,55.6
20200223,S37000024,1,All,d,158,151,4.6
20200223,S37000024,2,All,d,133,133.5,-0.4
20200223,S37000024,3,All,d,93,88,5.7
20200223,S37000024,4,All,d,51,64.5,-20.9
20200223,S37000024,5,All,d,77,81,-4.9
20200223,S37000025,1,All,d,22,24,-8.3
20200223,S37000025,2,All,d,53,59.5,-10.9
20200223,S37000025,3,All,d,125,122.5,2
20200223,S37000025,4,All,d,76,79.5,-4.4
20200223,S37000025,5,All,d,23,21,9.5
20200223,S37000026,2,All,d,7,5,40
20200223,S37000026,3,All,d,20,20,0
