week_ending,hb,hbqf,simd_quintile,admission_type,admission_type_qf,number_admissions,average20182019,percent_variation,hb_name,month,year
2020-11-15,S08000017,NA,5,Emergency,NA,25,29,-13.8,NHS Dumfries and Galloway,Nov,2020
2020-11-15,S08000019,NA,1,Emergency,NA,139,246,-43.5,NHS Forth Valley,Nov,2020
2020-11-15,S08000019,NA,2,Emergency,NA,130,229,-43.2,NHS Forth Valley,Nov,2020
2020-11-15,S08000019,NA,3,Emergency,NA,153,206.5,-25.9,NHS Forth Valley,Nov,2020
2020-11-15,S08000019,NA,4,Emergency,NA,104,155,-32.9,NHS Forth Valley,Nov,2020
2020-11-15,S08000019,NA,5,Emergency,NA,104,156.5,-33.5,NHS Forth Valley,Nov,2020
2020-11-15,S08000020,NA,1,Emergency,NA,80,90.5,-11.6,NHS Grampian,Nov,2020
2020-11-15,S08000020,NA,2,Emergency,NA,175,219,-20.1,NHS Grampian,Nov,2020
2020-11-15,S08000020,NA,3,Emergency,NA,187,222.5,-16,NHS Grampian,Nov,2020
2020-11-15,S08000020,NA,4,Emergency,NA,256,273.5,-6.4,NHS Grampian,Nov,2020
2020-11-15,S08000020,NA,5,Emergency,NA,197,234.5,-16,NHS Grampian,Nov,2020
2020-11-15,S08000022,NA,1,Emergency,NA,76,94.5,-19.6,NHS Highland,Nov,2020
2020-11-15,S08000022,NA,2,Emergency,NA,100,131,-23.7,NHS Highland,Nov,2020
2020-11-15,S08000022,NA,3,Emergency,NA,180,227,-20.7,NHS Highland,Nov,2020
2020-11-15,S08000022,NA,4,Emergency,NA,151,151,0,NHS Highland,Nov,2020
2020-11-15,S08000022,NA,5,Emergency,NA,31,39,-20.5,NHS Highland,Nov,2020
2020-11-15,S08000024,NA,1,Emergency,NA,283,317.5,-10.9,NHS Lothian,Nov,2020
2020-11-15,S08000024,NA,2,Emergency,NA,442,498,-11.2,NHS Lothian,Nov,2020
2020-11-15,S08000024,NA,3,Emergency,NA,307,327.5,-6.3,NHS Lothian,Nov,2020
2020-11-15,S08000024,NA,4,Emergency,NA,275,315,-12.7,NHS Lothian,Nov,2020
2020-11-15,S08000024,NA,5,Emergency,NA,393,425.5,-7.6,NHS Lothian,Nov,2020
2020-11-15,S08000025,NA,2,Emergency,NA,7,6,16.7,NHS Orkney,Nov,2020
2020-11-15,S08000025,NA,3,Emergency,NA,6,7,-14.3,NHS Orkney,Nov,2020
2020-11-15,S08000025,NA,4,Emergency,NA,15,15,0,NHS Orkney,Nov,2020
2020-11-15,S08000026,NA,2,Emergency,NA,5,2.5,100,NHS Shetland,Nov,2020
2020-11-15,S08000026,NA,3,Emergency,NA,14,14.5,-3.4,NHS Shetland,Nov,2020
2020-11-15,S08000026,NA,4,Emergency,NA,22,18,22.2,NHS Shetland,Nov,2020
2020-11-15,S08000028,NA,2,Emergency,NA,11,9.5,15.8,NHS Western Isles,Nov,2020
2020-11-15,S08000028,NA,3,Emergency,NA,39,43.5,-10.3,NHS Western Isles,Nov,2020
2020-11-15,S08000029,NA,1,Emergency,NA,196,235,-16.6,NHS Fife,Nov,2020
2020-11-15,S08000029,NA,2,Emergency,NA,163,211,-22.7,NHS Fife,Nov,2020
2020-11-15,S08000029,NA,3,Emergency,NA,148,159.5,-7.2,NHS Fife,Nov,2020
2020-11-15,S08000029,NA,4,Emergency,NA,103,130.5,-21.1,NHS Fife,Nov,2020
2020-11-15,S08000029,NA,5,Emergency,NA,93,103,-9.7,NHS Fife,Nov,2020
2020-11-15,S08000030,NA,1,Emergency,NA,223,213,4.7,NHS Tayside,Nov,2020
2020-11-15,S08000030,NA,2,Emergency,NA,183,198.5,-7.8,NHS Tayside,Nov,2020
2020-11-15,S08000030,NA,3,Emergency,NA,186,204,-8.8,NHS Tayside,Nov,2020
2020-11-15,S08000030,NA,4,Emergency,NA,198,256,-22.7,NHS Tayside,Nov,2020
2020-11-15,S08000030,NA,5,Emergency,NA,155,155.5,-0.3,NHS Tayside,Nov,2020
2020-11-15,S08000031,NA,1,Emergency,NA,1006,1227.5,-18,NHS Greater Glasgow and Clyde,Nov,2020
2020-11-15,S08000031,NA,2,Emergency,NA,435,548.5,-20.7,NHS Greater Glasgow and Clyde,Nov,2020
2020-11-15,S08000031,NA,3,Emergency,NA,290,379.5,-23.6,NHS Greater Glasgow and Clyde,Nov,2020
2020-11-15,S08000031,NA,4,Emergency,NA,246,334.5,-26.5,NHS Greater Glasgow and Clyde,Nov,2020
2020-11-15,S08000031,NA,5,Emergency,NA,270,350.5,-23,NHS Greater Glasgow and Clyde,Nov,2020
2020-11-15,S08000032,NA,1,Emergency,NA,486,541,-10.2,NHS Lanarkshire,Nov,2020
2020-11-15,S08000032,NA,2,Emergency,NA,349,415.5,-16,NHS Lanarkshire,Nov,2020
2020-11-15,S08000032,NA,3,Emergency,NA,187,260,-28.1,NHS Lanarkshire,Nov,2020
2020-11-15,S08000032,NA,4,Emergency,NA,170,197.5,-13.9,NHS Lanarkshire,Nov,2020
2020-11-15,S08000032,NA,5,Emergency,NA,123,137,-10.2,NHS Lanarkshire,Nov,2020
2020-11-15,S92000003,d,1,Emergency,NA,2847,3419.5,-16.7,Scotland,Nov,2020
2020-11-15,S92000003,d,2,Emergency,NA,2343,2859,-18,Scotland,Nov,2020
2020-11-15,S92000003,d,3,Emergency,NA,2024,2436,-16.9,Scotland,Nov,2020
2020-11-15,S92000003,d,4,Emergency,NA,1747,2085,-16.2,Scotland,Nov,2020
2020-11-15,S92000003,d,5,Emergency,NA,1482,1747.5,-15.2,Scotland,Nov,2020
2020-11-22,S08000015,NA,1,Emergency,NA,341,425.5,-19.9,NHS Ayrshire and Arran,Nov,2020
2020-11-22,S08000015,NA,2,Emergency,NA,212,258.5,-18,NHS Ayrshire and Arran,Nov,2020
2020-11-22,S08000015,NA,3,Emergency,NA,147,183.5,-19.9,NHS Ayrshire and Arran,Nov,2020
2020-11-22,S08000015,NA,4,Emergency,NA,94,116.5,-19.3,NHS Ayrshire and Arran,Nov,2020
2020-11-22,S08000015,NA,5,Emergency,NA,78,86.5,-9.8,NHS Ayrshire and Arran,Nov,2020
2020-11-22,S08000016,NA,1,Emergency,NA,15,20,-25,NHS Borders,Nov,2020
2020-11-22,S08000016,NA,2,Emergency,NA,49,46.5,5.4,NHS Borders,Nov,2020
2020-11-22,S08000016,NA,3,Emergency,NA,63,89.5,-29.6,NHS Borders,Nov,2020
2020-11-22,S08000016,NA,4,Emergency,NA,45,62.5,-28,NHS Borders,Nov,2020
2020-11-22,S08000016,NA,5,Emergency,NA,7,11.5,-39.1,NHS Borders,Nov,2020
2020-11-22,S08000017,NA,1,Emergency,NA,43,53.5,-19.6,NHS Dumfries and Galloway,Nov,2020
2020-11-22,S08000017,NA,2,Emergency,NA,83,90,-7.8,NHS Dumfries and Galloway,Nov,2020
2020-11-22,S08000017,NA,3,Emergency,NA,108,134.5,-19.7,NHS Dumfries and Galloway,Nov,2020
2020-11-22,S08000017,NA,4,Emergency,NA,34,56.5,-39.8,NHS Dumfries and Galloway,Nov,2020
2020-11-22,S08000017,NA,5,Emergency,NA,18,31,-41.9,NHS Dumfries and Galloway,Nov,2020
2020-11-22,S08000019,NA,1,Emergency,NA,130,205.5,-36.7,NHS Forth Valley,Nov,2020
2020-11-22,S08000019,NA,2,Emergency,NA,137,216,-36.6,NHS Forth Valley,Nov,2020
2020-11-22,S08000019,NA,3,Emergency,NA,139,188,-26.1,NHS Forth Valley,Nov,2020
2020-11-22,S08000019,NA,4,Emergency,NA,118,140.5,-16,NHS Forth Valley,Nov,2020
2020-11-22,S08000019,NA,5,Emergency,NA,94,130,-27.7,NHS Forth Valley,Nov,2020
2020-11-22,S08000020,NA,1,Emergency,NA,72,84.5,-14.8,NHS Grampian,Nov,2020
2020-11-22,S08000020,NA,2,Emergency,NA,189,196.5,-3.8,NHS Grampian,Nov,2020
2020-11-22,S08000020,NA,3,Emergency,NA,209,242,-13.6,NHS Grampian,Nov,2020
2020-11-22,S08000020,NA,4,Emergency,NA,241,303.5,-20.6,NHS Grampian,Nov,2020
2020-11-22,S08000020,NA,5,Emergency,NA,197,243,-18.9,NHS Grampian,Nov,2020
2020-11-22,S08000022,NA,1,Emergency,NA,74,82.5,-10.3,NHS Highland,Nov,2020
2020-11-22,S08000022,NA,2,Emergency,NA,98,124.5,-21.3,NHS Highland,Nov,2020
2020-11-22,S08000022,NA,3,Emergency,NA,174,203,-14.3,NHS Highland,Nov,2020
2020-11-22,S08000022,NA,4,Emergency,NA,146,157.5,-7.3,NHS Highland,Nov,2020
2020-11-22,S08000022,NA,5,Emergency,NA,27,40.5,-33.3,NHS Highland,Nov,2020
2020-11-22,S08000024,NA,1,Emergency,NA,252,300.5,-16.1,NHS Lothian,Nov,2020
2020-11-22,S08000024,NA,2,Emergency,NA,464,484,-4.1,NHS Lothian,Nov,2020
2020-11-22,S08000024,NA,3,Emergency,NA,283,301,-6,NHS Lothian,Nov,2020
2020-11-22,S08000024,NA,4,Emergency,NA,287,303.5,-5.4,NHS Lothian,Nov,2020
2020-11-22,S08000024,NA,5,Emergency,NA,376,398,-5.5,NHS Lothian,Nov,2020
2020-11-22,S08000025,NA,2,Emergency,NA,7,7,0,NHS Orkney,Nov,2020
2020-11-22,S08000025,NA,3,Emergency,NA,11,7.5,46.7,NHS Orkney,Nov,2020
2020-11-22,S08000025,NA,4,Emergency,NA,24,21.5,11.6,NHS Orkney,Nov,2020
2020-11-22,S08000026,NA,3,Emergency,NA,12,12.5,-4,NHS Shetland,Nov,2020
2020-11-22,S08000026,NA,4,Emergency,NA,26,22,18.2,NHS Shetland,Nov,2020
2020-11-22,S08000028,NA,2,Emergency,NA,13,14,-7.1,NHS Western Isles,Nov,2020
2020-11-22,S08000028,NA,3,Emergency,NA,40,54,-25.9,NHS Western Isles,Nov,2020
2020-11-22,S08000029,NA,1,Emergency,NA,195,223.5,-12.8,NHS Fife,Nov,2020
2020-11-22,S08000029,NA,2,Emergency,NA,178,203,-12.3,NHS Fife,Nov,2020
2020-11-22,S08000029,NA,3,Emergency,NA,144,163,-11.7,NHS Fife,Nov,2020
2020-11-22,S08000029,NA,4,Emergency,NA,121,146.5,-17.4,NHS Fife,Nov,2020
2020-11-22,S08000029,NA,5,Emergency,NA,107,99,8.1,NHS Fife,Nov,2020
2020-11-22,S08000030,NA,1,Emergency,NA,205,232,-11.6,NHS Tayside,Nov,2020
2020-11-22,S08000030,NA,2,Emergency,NA,190,197.5,-3.8,NHS Tayside,Nov,2020
2020-11-22,S08000030,NA,3,Emergency,NA,165,179.5,-8.1,NHS Tayside,Nov,2020
2020-11-22,S08000030,NA,4,Emergency,NA,215,239.5,-10.2,NHS Tayside,Nov,2020
2020-11-22,S08000030,NA,5,Emergency,NA,137,153.5,-10.7,NHS Tayside,Nov,2020
2020-11-22,S08000031,NA,1,Emergency,NA,958,1185,-19.2,NHS Greater Glasgow and Clyde,Nov,2020
2020-11-22,S08000031,NA,2,Emergency,NA,444,526,-15.6,NHS Greater Glasgow and Clyde,Nov,2020
2020-11-22,S08000031,NA,3,Emergency,NA,282,357,-21,NHS Greater Glasgow and Clyde,Nov,2020
2020-11-22,S08000031,NA,4,Emergency,NA,274,322,-14.9,NHS Greater Glasgow and Clyde,Nov,2020
2020-11-22,S08000031,NA,5,Emergency,NA,274,357,-23.2,NHS Greater Glasgow and Clyde,Nov,2020
2020-11-22,S08000032,NA,1,Emergency,NA,423,530.5,-20.3,NHS Lanarkshire,Nov,2020
2020-11-22,S08000032,NA,2,Emergency,NA,340,407.5,-16.6,NHS Lanarkshire,Nov,2020
2020-11-22,S08000032,NA,3,Emergency,NA,226,244,-7.4,NHS Lanarkshire,Nov,2020
2020-11-22,S08000032,NA,4,Emergency,NA,171,192.5,-11.2,NHS Lanarkshire,Nov,2020
2020-11-22,S08000032,NA,5,Emergency,NA,104,140.5,-26,NHS Lanarkshire,Nov,2020
2020-11-22,S92000003,d,1,Emergency,NA,2708,3343,-19,Scotland,Nov,2020
2020-11-22,S92000003,d,2,Emergency,NA,2407,2777.5,-13.3,Scotland,Nov,2020
2020-11-22,S92000003,d,3,Emergency,NA,2003,2359,-15.1,Scotland,Nov,2020
2020-11-22,S92000003,d,4,Emergency,NA,1796,2084.5,-13.8,Scotland,Nov,2020
2020-11-22,S92000003,d,5,Emergency,NA,1420,1691,-16,Scotland,Nov,2020
2020-11-29,S08000015,NA,1,Emergency,NA,301,404,-25.5,NHS Ayrshire and Arran,Nov,2020
2020-11-29,S08000015,NA,2,Emergency,NA,214,239,-10.5,NHS Ayrshire and Arran,Nov,2020
2020-11-29,S08000015,NA,3,Emergency,NA,128,164,-22,NHS Ayrshire and Arran,Nov,2020
2020-11-29,S08000015,NA,4,Emergency,NA,103,120,-14.2,NHS Ayrshire and Arran,Nov,2020
2020-11-29,S08000015,NA,5,Emergency,NA,92,97.5,-5.6,NHS Ayrshire and Arran,Nov,2020
2020-11-29,S08000016,NA,1,Emergency,NA,13,22.5,-42.2,NHS Borders,Nov,2020
2020-11-29,S08000016,NA,2,Emergency,NA,36,37,-2.7,NHS Borders,Nov,2020
2020-11-29,S08000016,NA,3,Emergency,NA,78,90,-13.3,NHS Borders,Nov,2020
2020-11-29,S08000016,NA,4,Emergency,NA,44,66,-33.3,NHS Borders,Nov,2020
2020-11-29,S08000016,NA,5,Emergency,NA,9,21.5,-58.1,NHS Borders,Nov,2020
2020-11-29,S08000017,NA,1,Emergency,NA,28,45.5,-38.5,NHS Dumfries and Galloway,Nov,2020
2020-11-29,S08000017,NA,2,Emergency,NA,94,96.5,-2.6,NHS Dumfries and Galloway,Nov,2020
2020-11-29,S08000017,NA,3,Emergency,NA,117,137,-14.6,NHS Dumfries and Galloway,Nov,2020
2020-11-29,S08000017,NA,4,Emergency,NA,44,45,-2.2,NHS Dumfries and Galloway,Nov,2020
2020-11-29,S08000017,NA,5,Emergency,NA,21,25,-16,NHS Dumfries and Galloway,Nov,2020
2020-11-29,S08000019,NA,1,Emergency,NA,129,219,-41.1,NHS Forth Valley,Nov,2020
2020-11-29,S08000019,NA,2,Emergency,NA,173,232,-25.4,NHS Forth Valley,Nov,2020
2020-11-29,S08000019,NA,3,Emergency,NA,127,189.5,-33,NHS Forth Valley,Nov,2020
2020-11-29,S08000019,NA,4,Emergency,NA,100,157,-36.3,NHS Forth Valley,Nov,2020
2020-11-29,S08000019,NA,5,Emergency,NA,111,113.5,-2.2,NHS Forth Valley,Nov,2020
2020-11-29,S08000020,NA,1,Emergency,NA,63,89.5,-29.6,NHS Grampian,Nov,2020
2020-11-29,S08000020,NA,2,Emergency,NA,196,219,-10.5,NHS Grampian,Nov,2020
2020-11-29,S08000020,NA,3,Emergency,NA,202,229,-11.8,NHS Grampian,Nov,2020
2020-11-29,S08000020,NA,4,Emergency,NA,248,312.5,-20.6,NHS Grampian,Nov,2020
2020-11-29,S08000020,NA,5,Emergency,NA,210,249.5,-15.8,NHS Grampian,Nov,2020
2020-11-29,S08000022,NA,1,Emergency,NA,70,72.5,-3.4,NHS Highland,Nov,2020
2020-11-29,S08000022,NA,2,Emergency,NA,126,131.5,-4.2,NHS Highland,Nov,2020
2020-11-29,S08000022,NA,3,Emergency,NA,164,221,-25.8,NHS Highland,Nov,2020
2020-11-29,S08000022,NA,4,Emergency,NA,150,161.5,-7.1,NHS Highland,Nov,2020
2020-11-29,S08000022,NA,5,Emergency,NA,29,36.5,-20.5,NHS Highland,Nov,2020
2020-11-29,S08000024,NA,1,Emergency,NA,271,292.5,-7.4,NHS Lothian,Nov,2020
2020-11-29,S08000024,NA,2,Emergency,NA,394,461,-14.5,NHS Lothian,Nov,2020
2020-11-29,S08000024,NA,3,Emergency,NA,268,299,-10.4,NHS Lothian,Nov,2020
2020-11-29,S08000024,NA,4,Emergency,NA,253,295,-14.2,NHS Lothian,Nov,2020
2020-11-29,S08000024,NA,5,Emergency,NA,379,409.5,-7.4,NHS Lothian,Nov,2020
2020-11-29,S08000025,NA,4,Emergency,NA,25,21.5,16.3,NHS Orkney,Nov,2020
2020-11-29,S08000026,NA,3,Emergency,NA,17,14.5,17.2,NHS Shetland,Nov,2020
2020-11-29,S08000026,NA,4,Emergency,NA,12,18,-33.3,NHS Shetland,Nov,2020
2020-11-29,S08000028,NA,2,Emergency,NA,10,7.5,33.3,NHS Western Isles,Nov,2020
2020-11-29,S08000028,NA,3,Emergency,NA,45,49.5,-9.1,NHS Western Isles,Nov,2020
2020-11-29,S08000029,NA,1,Emergency,NA,220,241,-8.7,NHS Fife,Nov,2020
2020-11-29,S08000029,NA,2,Emergency,NA,186,222,-16.2,NHS Fife,Nov,2020
2020-11-29,S08000029,NA,3,Emergency,NA,149,174,-14.4,NHS Fife,Nov,2020
2020-11-29,S08000029,NA,4,Emergency,NA,119,141,-15.6,NHS Fife,Nov,2020
2020-11-29,S08000029,NA,5,Emergency,NA,84,99.5,-15.6,NHS Fife,Nov,2020
2020-11-29,S08000030,NA,1,Emergency,NA,190,214.5,-11.4,NHS Tayside,Nov,2020
2020-11-29,S08000030,NA,2,Emergency,NA,175,211.5,-17.3,NHS Tayside,Nov,2020
2020-11-29,S08000030,NA,3,Emergency,NA,176,203,-13.3,NHS Tayside,Nov,2020
2020-11-29,S08000030,NA,4,Emergency,NA,201,247.5,-18.8,NHS Tayside,Nov,2020
2020-11-29,S08000030,NA,5,Emergency,NA,147,156.5,-6.1,NHS Tayside,Nov,2020
2020-11-29,S08000031,NA,1,Emergency,NA,946,1180,-19.8,NHS Greater Glasgow and Clyde,Nov,2020
2020-11-29,S08000031,NA,2,Emergency,NA,437,550,-20.5,NHS Greater Glasgow and Clyde,Nov,2020
2020-11-29,S08000031,NA,3,Emergency,NA,286,367,-22.1,NHS Greater Glasgow and Clyde,Nov,2020
2020-11-29,S08000031,NA,4,Emergency,NA,236,316,-25.3,NHS Greater Glasgow and Clyde,Nov,2020
2020-11-29,S08000031,NA,5,Emergency,NA,305,359,-15,NHS Greater Glasgow and Clyde,Nov,2020
2020-11-29,S08000032,NA,1,Emergency,NA,394,490.5,-19.7,NHS Lanarkshire,Nov,2020
2020-11-29,S08000032,NA,2,Emergency,NA,340,409,-16.9,NHS Lanarkshire,Nov,2020
2020-11-29,S08000032,NA,3,Emergency,NA,198,277,-28.5,NHS Lanarkshire,Nov,2020
2020-11-29,S08000032,NA,4,Emergency,NA,150,179.5,-16.4,NHS Lanarkshire,Nov,2020
2020-11-29,S08000032,NA,5,Emergency,NA,112,139,-19.4,NHS Lanarkshire,Nov,2020
2020-11-29,S92000003,d,1,Emergency,NA,2626,3271.5,-19.7,Scotland,Nov,2020
2020-11-29,S92000003,d,2,Emergency,NA,2387,2822,-15.4,Scotland,Nov,2020
2020-11-29,S92000003,d,3,Emergency,NA,1959,2419.5,-19,Scotland,Nov,2020
2020-11-29,S92000003,d,4,Emergency,NA,1685,2080.5,-19,Scotland,Nov,2020
2020-11-29,S92000003,d,5,Emergency,NA,1500,1707.5,-12.2,Scotland,Nov,2020
2020-12-06,S08000015,NA,1,Emergency,NA,297,381.5,-22.1,NHS Ayrshire and Arran,Dec,2020
2020-12-06,S08000015,NA,2,Emergency,NA,206,266.5,-22.7,NHS Ayrshire and Arran,Dec,2020
2020-12-06,S08000015,NA,3,Emergency,NA,150,167.5,-10.4,NHS Ayrshire and Arran,Dec,2020
2020-12-06,S08000015,NA,4,Emergency,NA,90,138,-34.8,NHS Ayrshire and Arran,Dec,2020
2020-12-06,S08000015,NA,5,Emergency,NA,65,89.5,-27.4,NHS Ayrshire and Arran,Dec,2020
2020-12-06,S08000016,NA,1,Emergency,NA,14,18.5,-24.3,NHS Borders,Dec,2020
2020-12-06,S08000016,NA,2,Emergency,NA,38,48.5,-21.6,NHS Borders,Dec,2020
2020-12-06,S08000016,NA,3,Emergency,NA,64,103,-37.9,NHS Borders,Dec,2020
2020-12-06,S08000016,NA,4,Emergency,NA,49,62,-21,NHS Borders,Dec,2020
2020-12-06,S08000016,NA,5,Emergency,NA,13,12,8.3,NHS Borders,Dec,2020
2020-12-06,S08000017,NA,1,Emergency,NA,44,55,-20,NHS Dumfries and Galloway,Dec,2020
2020-12-06,S08000017,NA,2,Emergency,NA,86,105,-18.1,NHS Dumfries and Galloway,Dec,2020
2020-12-06,S08000017,NA,3,Emergency,NA,132,121.5,8.6,NHS Dumfries and Galloway,Dec,2020
2020-12-06,S08000017,NA,4,Emergency,NA,44,73.5,-40.1,NHS Dumfries and Galloway,Dec,2020
2020-12-06,S08000017,NA,5,Emergency,NA,19,21.5,-11.6,NHS Dumfries and Galloway,Dec,2020
2020-12-06,S08000019,NA,1,Emergency,NA,142,207,-31.4,NHS Forth Valley,Dec,2020
2020-12-06,S08000019,NA,2,Emergency,NA,123,227,-45.8,NHS Forth Valley,Dec,2020
2020-12-06,S08000019,NA,3,Emergency,NA,136,191,-28.8,NHS Forth Valley,Dec,2020
2020-12-06,S08000019,NA,4,Emergency,NA,88,167,-47.3,NHS Forth Valley,Dec,2020
2020-12-06,S08000019,NA,5,Emergency,NA,102,137.5,-25.8,NHS Forth Valley,Dec,2020
2020-12-06,S08000020,NA,1,Emergency,NA,78,92.5,-15.7,NHS Grampian,Dec,2020
2020-12-06,S08000020,NA,2,Emergency,NA,172,217.5,-20.9,NHS Grampian,Dec,2020
2020-12-06,S08000020,NA,3,Emergency,NA,185,217.5,-14.9,NHS Grampian,Dec,2020
2020-12-06,S08000020,NA,4,Emergency,NA,283,283,0,NHS Grampian,Dec,2020
2020-12-06,S08000020,NA,5,Emergency,NA,199,246.5,-19.3,NHS Grampian,Dec,2020
2020-12-06,S08000022,NA,1,Emergency,NA,73,85,-14.1,NHS Highland,Dec,2020
2020-12-06,S08000022,NA,2,Emergency,NA,107,117.5,-8.9,NHS Highland,Dec,2020
2020-12-06,S08000022,NA,3,Emergency,NA,180,200,-10,NHS Highland,Dec,2020
2020-12-06,S08000022,NA,4,Emergency,NA,156,157,-0.6,NHS Highland,Dec,2020
2020-12-06,S08000022,NA,5,Emergency,NA,36,40,-10,NHS Highland,Dec,2020
2020-12-06,S08000024,NA,1,Emergency,NA,260,296,-12.2,NHS Lothian,Dec,2020
2020-12-06,S08000024,NA,2,Emergency,NA,411,468.5,-12.3,NHS Lothian,Dec,2020
2020-12-06,S08000024,NA,3,Emergency,NA,240,336,-28.6,NHS Lothian,Dec,2020
2020-12-06,S08000024,NA,4,Emergency,NA,258,304,-15.1,NHS Lothian,Dec,2020
2020-12-06,S08000024,NA,5,Emergency,NA,363,397,-8.6,NHS Lothian,Dec,2020
2020-12-06,S08000025,NA,3,Emergency,NA,7,9,-22.2,NHS Orkney,Dec,2020
2020-12-06,S08000025,NA,4,Emergency,NA,13,18.5,-29.7,NHS Orkney,Dec,2020
2020-12-06,S08000026,NA,3,Emergency,NA,11,11,0,NHS Shetland,Dec,2020
2020-12-06,S08000026,NA,4,Emergency,NA,13,12,8.3,NHS Shetland,Dec,2020
2020-12-06,S08000028,NA,2,Emergency,NA,10,12,-16.7,NHS Western Isles,Dec,2020
2020-12-06,S08000028,NA,3,Emergency,NA,50,45.5,9.9,NHS Western Isles,Dec,2020
2020-12-06,S08000029,NA,1,Emergency,NA,188,254.5,-26.1,NHS Fife,Dec,2020
2020-12-06,S08000029,NA,2,Emergency,NA,196,211,-7.1,NHS Fife,Dec,2020
2020-12-06,S08000029,NA,3,Emergency,NA,131,148,-11.5,NHS Fife,Dec,2020
2020-12-06,S08000029,NA,4,Emergency,NA,106,137.5,-22.9,NHS Fife,Dec,2020
2020-12-06,S08000029,NA,5,Emergency,NA,84,101,-16.8,NHS Fife,Dec,2020
2020-12-06,S08000030,NA,1,Emergency,NA,212,219,-3.2,NHS Tayside,Dec,2020
2020-12-06,S08000030,NA,2,Emergency,NA,175,193,-9.3,NHS Tayside,Dec,2020
2020-12-06,S08000030,NA,3,Emergency,NA,172,206,-16.5,NHS Tayside,Dec,2020
2020-12-06,S08000030,NA,4,Emergency,NA,199,243.5,-18.3,NHS Tayside,Dec,2020
2020-12-06,S08000030,NA,5,Emergency,NA,153,152.5,0.3,NHS Tayside,Dec,2020
2020-12-06,S08000031,NA,1,Emergency,NA,944,1176,-19.7,NHS Greater Glasgow and Clyde,Dec,2020
2020-12-06,S08000031,NA,2,Emergency,NA,426,551,-22.7,NHS Greater Glasgow and Clyde,Dec,2020
2020-12-06,S08000031,NA,3,Emergency,NA,277,346,-19.9,NHS Greater Glasgow and Clyde,Dec,2020
2020-12-06,S08000031,NA,4,Emergency,NA,258,281,-8.2,NHS Greater Glasgow and Clyde,Dec,2020
2020-12-06,S08000031,NA,5,Emergency,NA,290,374.5,-22.6,NHS Greater Glasgow and Clyde,Dec,2020
2020-12-06,S08000032,NA,1,Emergency,NA,422,512,-17.6,NHS Lanarkshire,Dec,2020
2020-12-06,S08000032,NA,2,Emergency,NA,327,392,-16.6,NHS Lanarkshire,Dec,2020
2020-12-06,S08000032,NA,3,Emergency,NA,178,266.5,-33.2,NHS Lanarkshire,Dec,2020
2020-12-06,S08000032,NA,4,Emergency,NA,141,215.5,-34.6,NHS Lanarkshire,Dec,2020
2020-12-06,S08000032,NA,5,Emergency,NA,75,134,-44,NHS Lanarkshire,Dec,2020
2020-12-06,S92000003,d,1,Emergency,NA,2674,3297,-18.9,Scotland,Dec,2020
2020-12-06,S92000003,d,2,Emergency,NA,2280,2818,-19.1,Scotland,Dec,2020
2020-12-06,S92000003,d,3,Emergency,NA,1913,2368.5,-19.2,Scotland,Dec,2020
2020-12-06,S92000003,d,4,Emergency,NA,1698,2093,-18.9,Scotland,Dec,2020
2020-12-06,S92000003,d,5,Emergency,NA,1399,1706,-18,Scotland,Dec,2020
2020-12-13,S08000015,NA,1,Emergency,NA,281,392.5,-28.4,NHS Ayrshire and Arran,Dec,2020
2020-12-13,S08000015,NA,2,Emergency,NA,206,248,-16.9,NHS Ayrshire and Arran,Dec,2020
2020-12-13,S08000015,NA,3,Emergency,NA,118,169.5,-30.4,NHS Ayrshire and Arran,Dec,2020
2020-12-13,S08000015,NA,4,Emergency,NA,105,123,-14.6,NHS Ayrshire and Arran,Dec,2020
2020-12-13,S08000015,NA,5,Emergency,NA,78,86.5,-9.8,NHS Ayrshire and Arran,Dec,2020
2020-12-13,S08000016,NA,1,Emergency,NA,15,25.5,-41.2,NHS Borders,Dec,2020
2020-12-13,S08000016,NA,2,Emergency,NA,41,45.5,-9.9,NHS Borders,Dec,2020
2020-12-13,S08000016,NA,3,Emergency,NA,67,105.5,-36.5,NHS Borders,Dec,2020
2020-12-13,S08000016,NA,4,Emergency,NA,52,57,-8.8,NHS Borders,Dec,2020
2020-12-13,S08000016,NA,5,Emergency,NA,8,18,-55.6,NHS Borders,Dec,2020
2020-12-13,S08000017,NA,1,Emergency,NA,33,40,-17.5,NHS Dumfries and Galloway,Dec,2020
2020-12-13,S08000017,NA,2,Emergency,NA,87,105,-17.1,NHS Dumfries and Galloway,Dec,2020
2020-12-13,S08000017,NA,3,Emergency,NA,122,129,-5.4,NHS Dumfries and Galloway,Dec,2020
2020-12-13,S08000017,NA,4,Emergency,NA,37,63,-41.3,NHS Dumfries and Galloway,Dec,2020
2020-12-13,S08000017,NA,5,Emergency,NA,18,24.5,-26.5,NHS Dumfries and Galloway,Dec,2020
2020-12-13,S08000019,NA,1,Emergency,NA,126,213,-40.8,NHS Forth Valley,Dec,2020
2020-12-13,S08000019,NA,2,Emergency,NA,174,195,-10.8,NHS Forth Valley,Dec,2020
2020-12-13,S08000019,NA,3,Emergency,NA,135,208.5,-35.3,NHS Forth Valley,Dec,2020
2020-12-13,S08000019,NA,4,Emergency,NA,116,154.5,-24.9,NHS Forth Valley,Dec,2020
